Feature,Subject,Correlation,P_Value,Abs_Correlation,N_Samples,P_Corrected,Significant
Story_MS_volitional_verbs_decision_Count,Mistral_7B,0.08904515864510693,1.8474064130498625e-06,0.08904515864510693,2860,,True
Story_MS_volitional_verbs_Total,Mistral_7B,0.14190770691111732,2.4522204934706727e-14,0.14190770691111732,2860,,True
Story_MS_perceptual_verbs_visual_Count,Mistral_7B,0.05105844539887698,0.006311551989859909,0.05105844539887698,2860,,True
Story_MS_perceptual_verbs_auditory_Count,Mistral_7B,0.174963639954329,4.27751090349285e-21,0.174963639954329,2860,,True
Story_MS_perceptual_verbs_general_Count,Mistral_7B,0.0598693453805763,0.0013589795048939302,0.0598693453805763,2860,,True
Story_MS_perceptual_verbs_Total,Mistral_7B,0.13145507219975622,1.6933679818251348e-12,0.13145507219975622,2860,,True
Story_MS_Verb_Density,Mistral_7B,0.20358537860512718,3.9005643960919413e-28,0.20358537860512718,2860,,True
Story_ToM_perspective_taking_Count,Mistral_7B,0.023740073052669834,0.20436315767996316,0.023740073052669834,2860,,False
Story_ToM_mental_state_attribution_Count,Mistral_7B,0.025359449524921442,0.17515569746468276,0.025359449524921442,2860,,False
Story_ToM_Complex_Reasoning,Mistral_7B,0.10156715002939448,5.2269219291139634e-08,0.10156715002939448,2860,,True
Story_Discourse_causal_Count,Mistral_7B,0.20385735318007883,3.3022298675956277e-28,0.20385735318007883,2860,,True
Story_Discourse_contrast_Count,Mistral_7B,0.008342745174635863,0.6556159393297643,0.008342745174635863,2860,,False
Story_Discourse_temporal_Count,Mistral_7B,0.19652526734309086,2.706559278508914e-26,0.19652526734309086,2860,,True
Story_Discourse_conditional_Count,Mistral_7B,0.09031223718677878,1.3142822075782478e-06,0.09031223718677878,2860,,True
Story_Lexical_Cohesion,Mistral_7B,-0.07959044507066998,2.0322723933435604e-05,0.07959044507066998,2860,,True
Story_Max_Dependency_Depth_Enhanced,Mistral_7B,-0.04214937457786278,0.02418853409448246,0.04214937457786278,2860,,True
Story_Avg_Dependency_Depth_Enhanced,Mistral_7B,-0.11594393649989851,5.008610388785818e-10,0.11594393649989851,2860,,True
Story_Total_Clauses_Enhanced,Mistral_7B,0.30184121036306993,2.550118885029218e-61,0.30184121036306993,2860,,True
Story_Avg_Clauses_Per_Sentence,Mistral_7B,-0.04740290371161213,0.011232687882317407,0.04740290371161213,2860,,True
Story_POS_Diversity,Mistral_7B,-0.2092024306158277,1.1925743020207734e-29,0.2092024306158277,2860,,True
Story_Entity_Count_Enhanced,Mistral_7B,0.18685966817638797,6.941619374231919e-24,0.18685966817638797,2860,,True
Story_Entity_Type_Diversity,Mistral_7B,0.12120580117983494,7.867336079844207e-11,0.12120580117983494,2860,,True
Story_Abstract_Word_Count,Mistral_7B,0.11231769389516819,1.7113395415564497e-09,0.11231769389516819,2860,,True
Story_Concrete_Word_Count,Mistral_7B,0.01728208698728004,0.35554195518306625,0.01728208698728004,2860,,False
Story_Abstract_Concrete_Ratio,Mistral_7B,0.11266862908185434,1.522016060967809e-09,0.11266862908185434,2860,,True
Story_Content_Word_Count,Mistral_7B,0.23319214700960525,1.269347253983909e-36,0.23319214700960525,2860,,True
Story_Function_Word_Count,Mistral_7B,0.2459808436011212,1.11123118943527e-40,0.2459808436011212,2860,,True
Story_Semantic_Density,Mistral_7B,-0.16909671966075696,8.642312806262899e-20,0.16909671966075696,2860,,True
Story_Question_wh_questions_Count,Mistral_7B,0.24441461260158723,3.595093132291861e-40,0.24441461260158723,2860,,True
Story_Question_yes_no_questions_Count,Mistral_7B,0.29250359801324133,1.5777942795880182e-57,0.29250359801324133,2860,,True
Story_Politeness_Markers,Mistral_7B,0.23990321765385414,1.0096717536553933e-38,0.23990321765385414,2860,,True
Story_Hedging_Count,Mistral_7B,0.12670112677653142,1.0439808634644437e-11,0.12670112677653142,2860,,True
Story_Temporal_Progression,Mistral_7B,0.175872763369186,2.6592527816840318e-21,0.175872763369186,2860,,True
Story_Character_Introduction,Mistral_7B,-0.018389970995567544,0.3255435241158971,0.018389970995567544,2860,,False
Story_Dialogue_Markers,Mistral_7B,0.4195680893844893,2.4109656837138387e-122,0.4195680893844893,2860,,True
Question_Char_Count,Mistral_7B,-0.22628525761637389,1.5695495523377317e-34,0.22628525761637389,2860,,True
Question_Alpha_Char_Ratio,Mistral_7B,-0.022339349606377235,0.23235589384685554,0.022339349606377235,2860,,False
Question_Punct_Ratio,Mistral_7B,0.06758129124124035,0.00029834475625247544,0.06758129124124035,2860,,True
Question_Word_Count_Enhanced,Mistral_7B,-0.21968718676303567,1.3495846584089313e-32,0.21968718676303567,2860,,True
Question_Unique_Word_Ratio,Mistral_7B,0.039271335426674,0.03572158634182433,0.039271335426674,2860,,True
Question_Avg_Word_Length_Enhanced,Mistral_7B,0.000549520322866287,0.9765655631541972,0.000549520322866287,2860,,False
Question_Sentence_Count_Enhanced,Mistral_7B,0.027134426250369974,0.14684841350053107,0.027134426250369974,2860,,False
Question_Avg_Sentence_Length,Mistral_7B,-0.22623778898281308,1.6214937282767834e-34,0.22623778898281308,2860,,True
Question_Flesch_Reading_Ease,Mistral_7B,0.033481182959857025,0.07341240230419024,0.033481182959857025,2860,,False
Question_Flesch_Kincaid_Grade,Mistral_7B,-0.09975944184086621,8.989942556191878e-08,0.09975944184086621,2860,,True
Question_Automated_Readability_Index,Mistral_7B,-0.13367245929701518,7.0855834286456e-13,0.13367245929701518,2860,,True
Question_Readability_Composite,Mistral_7B,-0.004902138489857849,0.7932842226405373,0.004902138489857849,2860,,False
Question_Sentiment_Positive,Mistral_7B,0.1311551642058785,1.903015755325233e-12,0.1311551642058785,2860,,True
Question_Sentiment_Negative,Mistral_7B,0.06146871157098572,0.0010055957073078089,0.06146871157098572,2860,,True
Question_Sentiment_Neutral,Mistral_7B,-0.140580084239357,4.275610594531486e-14,0.140580084239357,2860,,True
Question_Sentiment_Compound,Mistral_7B,0.010228906331234616,0.5845116622877631,0.010228906331234616,2860,,False
Question_TextBlob_Polarity,Mistral_7B,-0.3026691862628899,1.1575026193112533e-61,0.3026691862628899,2860,,True
Question_TextBlob_Subjectivity,Mistral_7B,-0.21301734092308117,1.053155169370991e-30,0.21301734092308117,2860,,True
Question_MS_cognitive_verbs_basic_Count,Mistral_7B,0.04205468070180666,0.024509143050594605,0.04205468070180666,2860,,True
Question_MS_cognitive_verbs_Total,Mistral_7B,0.043505062101460726,0.019981754209168166,0.043505062101460726,2860,,True
Question_MS_emotional_verbs_basic_Count,Mistral_7B,0.06073024652252951,0.0011566072951090013,0.06073024652252951,2860,,True
Question_MS_emotional_verbs_Total,Mistral_7B,0.06245429914010578,0.0008323884684731381,0.06245429914010578,2860,,True
Question_MS_volitional_verbs_intention_Count,Mistral_7B,0.057943052810034285,0.0019353067775544905,0.057943052810034285,2860,,True
Question_MS_volitional_verbs_Total,Mistral_7B,0.038593546452794135,0.03903577035175132,0.038593546452794135,2860,,True
Question_MS_perceptual_verbs_visual_Count,Mistral_7B,-0.1452107982080441,6.010676546927022e-15,0.1452107982080441,2860,,True
Question_MS_perceptual_verbs_Total,Mistral_7B,-0.13795595592639537,1.2632602430804535e-13,0.13795595592639537,2860,,True
Question_MS_Verb_Density,Mistral_7B,0.01765706820754262,0.3451989957523015,0.01765706820754262,2860,,False
Question_ToM_mental_state_attribution_Count,Mistral_7B,0.0056911490358092336,0.760955573249677,0.0056911490358092336,2860,,False
Question_Discourse_causal_Count,Mistral_7B,-0.21633180415713324,1.230420174117791e-31,0.21633180415713324,2860,,True
Question_Discourse_contrast_Count,Mistral_7B,-0.009068206110426996,0.6278492466509655,0.009068206110426996,2860,,False
Question_Discourse_temporal_Count,Mistral_7B,-0.38123323347423693,1.3348017480219139e-99,0.38123323347423693,2860,,True
Question_Discourse_conditional_Count,Mistral_7B,0.20125475616554322,1.609256827802288e-27,0.20125475616554322,2860,,True
Question_Max_Dependency_Depth_Enhanced,Mistral_7B,-0.10412949401676154,2.384777549239935e-08,0.10412949401676154,2860,,True
Question_Avg_Dependency_Depth_Enhanced,Mistral_7B,-0.10407201210674523,2.427632288727567e-08,0.10407201210674523,2860,,True
Question_Total_Clauses_Enhanced,Mistral_7B,-0.1848807756581476,2.0838781124488528e-23,0.1848807756581476,2860,,True
Question_Avg_Clauses_Per_Sentence,Mistral_7B,-0.18516610231032016,1.77978119977329e-23,0.18516610231032016,2860,,True
Question_POS_Diversity,Mistral_7B,0.20378887360191938,3.4437077471802352e-28,0.20378887360191938,2860,,True
Question_Entity_Count_Enhanced,Mistral_7B,-0.02797653940105197,0.13470704179875193,0.02797653940105197,2860,,False
Question_Entity_Type_Diversity,Mistral_7B,-0.06586598133511876,0.0004239103429860429,0.06586598133511876,2860,,True
Question_Concrete_Word_Count,Mistral_7B,-0.16703882329883823,2.418778884153623e-19,0.16703882329883823,2860,,True
Question_Content_Word_Count,Mistral_7B,-0.34525075066527955,7.339117561603022e-81,0.34525075066527955,2860,,True
Question_Function_Word_Count,Mistral_7B,-0.00816767721591577,0.6623903777875517,0.00816767721591577,2860,,False
Question_Semantic_Density,Mistral_7B,-0.2860349055088292,5.5253157200277446e-55,0.2860349055088292,2860,,True
Question_Question_wh_questions_Count,Mistral_7B,-0.3563239419613483,2.2593200489724468e-86,0.3563239419613483,2860,,True
Question_Question_yes_no_questions_Count,Mistral_7B,0.04070055583732897,0.02951236246827705,0.04070055583732897,2860,,True
Question_Hedging_Count,Mistral_7B,-0.04173236915353614,0.025628142315992992,0.04173236915353614,2860,,True
Question_Temporal_Progression,Mistral_7B,-0.44212574918950576,3.496016030928548e-137,0.44212574918950576,2860,,True
Question_Dialogue_Markers,Mistral_7B,0.11667444650807343,3.8923273660512076e-10,0.11667444650807343,2860,,True
Story_Entity_Density,Mistral_7B,0.17714790187384832,1.359373597731136e-21,0.17714790187384832,2860,,True
Story_Causal_Depth,Mistral_7B,0.0726291428629402,0.00010125344899812275,0.0726291428629402,2860,,True
Story_Uncertainty_Level,Mistral_7B,0.12596817128937074,1.3737564814380592e-11,0.12596817128937074,2860,,True
Story_Temporal_Complexity,Mistral_7B,0.14544127466580964,5.442335276765063e-15,0.14544127466580964,2860,,True
Story_Cognitive_Load_Index,Mistral_7B,0.08797950288639822,2.4513420381643955e-06,0.08797950288639822,2860,,True
Story_Mental_State_Depth,Mistral_7B,0.20141733624318642,1.458596017548545e-27,0.20141733624318642,2860,,True
Story_Entity_Switches,Mistral_7B,0.19364066599135216,1.4616321033587778e-25,0.19364066599135216,2860,,True
Story_Emotional_Transitions,Mistral_7B,0.05740754009257872,0.0021313827476438342,0.05740754009257872,2860,,True
Story_Mental_State_Interaction,Mistral_7B,0.13620247579643033,2.575829340448126e-13,0.13620247579643033,2860,,True
Story_Inference_Chain_Depth,Mistral_7B,-0.07515942466868766,5.73681223534489e-05,0.07515942466868766,2860,,True
Story_Contradiction_Resolution,Mistral_7B,-0.06556187502886399,0.0004507706177289034,0.06556187502886399,2860,,True
Story_Perspective_Shifts,Mistral_7B,0.10246903878280966,3.9739823468667886e-08,0.10246903878280966,2860,,True
Story_Inference_Complexity,Mistral_7B,-0.003042220494569415,0.8708144372513278,0.003042220494569415,2860,,False
Story_Complexity_Gradient,Mistral_7B,0.13438515157075157,5.338478362889075e-13,0.13438515157075157,2860,,True
Story_Complexity_Variance,Mistral_7B,0.19088223163739385,7.15303038531978e-25,0.19088223163739385,2860,,True
Story_Complexity_Peaks,Mistral_7B,0.24482028664447464,2.654525611937554e-40,0.24482028664447464,2860,,True
Story_Working_Memory_Load,Mistral_7B,0.22467691635444131,4.710529816363283e-34,0.22467691635444131,2860,,True
Story_Attention_Switching_Cost,Mistral_7B,0.14343030654523178,1.2877854337691601e-14,0.14343030654523178,2860,,True
Question_Entity_Density,Mistral_7B,0.21168096595048122,2.477689172363575e-30,0.21168096595048122,2860,,True
Question_Causal_Depth,Mistral_7B,0.13808454780163554,1.1985182724906062e-13,0.13808454780163554,2860,,True
Question_Uncertainty_Level,Mistral_7B,0.001502317168405272,0.9359928563085033,0.001502317168405272,2860,,False
Question_Temporal_Complexity,Mistral_7B,-0.3164146940120045,1.5968123070694406e-67,0.3164146940120045,2860,,True
Question_Cognitive_Load_Index,Mistral_7B,0.04135177332092161,0.02700612367590461,0.04135177332092161,2860,,True
Question_Mental_State_Depth,Mistral_7B,0.05566590860086418,0.0029017095353801488,0.05566590860086418,2860,,True
Question_Emotional_Transitions,Mistral_7B,0.02491375653149472,0.18286469905923458,0.02491375653149472,2860,,False
Question_Inference_Chain_Depth,Mistral_7B,0.17946660072828044,3.960855400631149e-22,0.17946660072828044,2860,,True
Question_Contradiction_Resolution,Mistral_7B,-0.012157243344130368,0.5157589988657342,0.012157243344130368,2860,,False
Question_Complexity_Gradient,Mistral_7B,0.010767077801828805,0.5649010137619354,0.010767077801828805,2860,,False
Question_Complexity_Variance,Mistral_7B,0.0038082191790082473,0.838688492217373,0.0038082191790082473,2860,,False
Question_Attention_Switching_Cost,Mistral_7B,0.02652821353256774,0.15609418332335528,0.02652821353256774,2860,,False
Story_Parse_Max_Depth,Mistral_7B,-0.04214937457786278,0.02418853409448246,0.04214937457786278,2860,,True
Story_Parse_Avg_Depth,Mistral_7B,-0.11750510951750326,2.916537057130071e-10,0.11750510951750326,2860,,True
Story_Parse_Total_Depth,Mistral_7B,0.2007384656887964,2.197602242044394e-27,0.2007384656887964,2860,,True
Story_Clause_Count,Mistral_7B,0.3040172593854255,3.1812651240559825e-62,0.3040172593854255,2860,,True
Story_Subordinate_Clauses,Mistral_7B,0.3138051489829581,2.1876910714915012e-66,0.3138051489829581,2860,,True
Story_Coordinate_Clauses,Mistral_7B,0.06251805697745907,0.0008221966498696968,0.06251805697745907,2860,,True
Story_Yngve_Depth,Mistral_7B,0.07977974649983,1.9417730848450434e-05,0.07977974649983,2860,,True
Story_Avg_Arc_Length,Mistral_7B,0.21257369100599618,1.3999772342805773e-30,0.21257369100599618,2860,,True
Story_Max_Arc_Length,Mistral_7B,0.08307937765262495,8.6371734193606e-06,0.08307937765262495,2860,,True
Story_Verb_Argument_Complexity,Mistral_7B,-0.031735746975108406,0.08971926372936267,0.031735746975108406,2860,,False
Story_Predicate_Count,Mistral_7B,0.28904761108640475,3.6786889839255157e-56,0.28904761108640475,2860,,True
Story_Entity_Relation_Depth,Mistral_7B,0.12583110212194676,1.4458666294820043e-11,0.12583110212194676,2860,,True
Story_Semantic_Mental_State_Depth,Mistral_7B,0.18659571020782645,8.043598131316632e-24,0.18659571020782645,2860,,True
Story_Causal_Chain_Depth,Mistral_7B,0.15719112827441212,2.7823140606033993e-17,0.15719112827441212,2860,,True
Story_Temporal_Semantic_Complexity,Mistral_7B,0.1610518357214744,4.485662497152775e-18,0.1610518357214744,2860,,True
Story_Embedding_Variance,Mistral_7B,0.2567304855928663,2.801508770388395e-44,0.2567304855928663,2860,,True
Story_Embedding_Std,Mistral_7B,0.21509098539663613,2.76026218090649e-31,0.21509098539663613,2860,,True
Story_Semantic_Coherence_Avg,Mistral_7B,-0.04479802674038623,0.016579263301094726,0.04479802674038623,2860,,True
Story_Semantic_Coherence_Min,Mistral_7B,-0.19593837366175615,3.8226615948609446e-26,0.19593837366175615,2860,,True
Story_Embedding_Trajectory_Length,Mistral_7B,0.3208550467845368,1.7484493344464939e-69,0.3208550467845368,2860,,True
Story_PCA_First_Component,Mistral_7B,-0.0984404648616947,1.3274945722187854e-07,0.0984404648616947,2860,,True
Story_PCA_Cumulative_Variance,Mistral_7B,-0.0539231886895808,0.003919180261818553,0.0539231886895808,2860,,True
Story_Avg_Distance_To_Centroid,Mistral_7B,0.18843667550706483,2.8653084640152822e-24,0.18843667550706483,2860,,True
Story_Max_Distance_To_Centroid,Mistral_7B,0.23065605915973372,7.582790659501316e-36,0.23065605915973372,2860,,True
Story_Flesch_Reading_Ease.1,Mistral_7B,0.01189969710353558,0.5246930985607037,0.01189969710353558,2860,,False
Story_Flesch_Kincaid_Grade.1,Mistral_7B,-0.06741874949957903,0.0003085493343100861,0.06741874949957903,2860,,True
Story_Gunning_Fog,Mistral_7B,-0.06586462916287383,0.00042402639590951826,0.06586462916287383,2860,,True
Story_SMOG_Index,Mistral_7B,0.05035098469972568,0.007075921552787395,0.05035098469972568,2860,,True
Story_Automated_Readability,Mistral_7B,-0.07048415959840862,0.0001616428675382535,0.07048415959840862,2860,,True
Story_Coleman_Liau,Mistral_7B,0.020499659555358665,0.27310654668274326,0.020499659555358665,2860,,False
Story_Difficult_Words,Mistral_7B,0.19597599360286333,3.7391117591518424e-26,0.19597599360286333,2860,,True
Story_Dale_Chall,Mistral_7B,-0.1339893180900836,6.248704006869347e-13,0.1339893180900836,2860,,True
Story_Linsear_Write,Mistral_7B,-0.0884014591676335,2.1924527086466437e-06,0.0884014591676335,2860,,True
Question_Parse_Max_Depth,Mistral_7B,-0.10412949401676154,2.384777549239935e-08,0.10412949401676154,2860,,True
Question_Parse_Avg_Depth,Mistral_7B,-0.10604186905861283,1.3114651791457544e-08,0.10604186905861283,2860,,True
Question_Parse_Total_Depth,Mistral_7B,-0.1679614858821906,1.5272078320874921e-19,0.1679614858821906,2860,,True
Question_Clause_Count,Mistral_7B,-0.18319951013656618,5.2514961851027713e-23,0.18319951013656618,2860,,True
Question_Subordinate_Clauses,Mistral_7B,-0.18401384392837786,3.359987898343513e-23,0.18401384392837786,2860,,True
Question_Coordinate_Clauses,Mistral_7B,-0.0016891876282211157,0.9280515340196984,0.0016891876282211157,2860,,False
Question_Yngve_Depth,Mistral_7B,-0.08446786967018952,6.086408745953567e-06,0.08446786967018952,2860,,True
Question_Avg_Arc_Length,Mistral_7B,-0.13035895830503758,2.5909452538056787e-12,0.13035895830503758,2860,,True
Question_Max_Arc_Length,Mistral_7B,-0.14874826705868788,1.2858259768190913e-15,0.14874826705868788,2860,,True
Question_Verb_Argument_Complexity,Mistral_7B,0.0666735693936047,0.0003596540071038091,0.0666735693936047,2860,,True
Question_Predicate_Count,Mistral_7B,-0.27722435330523415,1.2620226015838795e-51,0.27722435330523415,2860,,True
Question_Entity_Relation_Depth,Mistral_7B,0.06964011776875248,0.0001936348998440946,0.06964011776875248,2860,,True
Question_Semantic_Mental_State_Depth,Mistral_7B,0.036134661783079634,0.05333104506870132,0.036134661783079634,2860,,False
Question_Temporal_Semantic_Complexity,Mistral_7B,-0.4096825952713883,3.438513048970523e-116,0.4096825952713883,2860,,True
Question_Embedding_Variance,Mistral_7B,0.026011319111692455,0.16432076205392449,0.026011319111692455,2860,,False
Question_Embedding_Std,Mistral_7B,0.02656244824029197,0.15556055556330436,0.02656244824029197,2860,,False
